Date,Ticker,Action,Price,Shares,Value
2017-09-04,538,BUY,3725.55,58,216081.90000000002
2017-09-04,1223,BUY,567.725,4535,2574632.875
2017-09-04,3546,BUY,219.305,156,34211.58
2017-09-04,3722,BUY,179.875,173,31118.375
2017-09-04,6838,BUY,256.375,321,82296.375
2017-09-04,8029,SELL,616.4625,50,30823.125
2017-09-04,13023,BUY,458.25,230,105397.5
2017-09-04,23296,BUY,297.2075,134,39825.805
2017-09-04,38925,BUY,2702.3,5,13511.5
2017-09-04,40942,SELL,1030.6,2575,2653794.9999999995
2017-09-05,265,SELL,497.775,136,67697.4
2017-09-05,23448,SELL,1180.075,86,101486.45
2017-09-06,85,BUY,142.12989,620,88120.5318
2017-09-06,66042,BUY,578.1152076000001,244,141060.11065440002
2017-09-11,55,SELL,830.1574999999999,33,27395.1975
2017-09-11,77,BUY,975.7875,15,14636.8125
2017-09-11,412,BUY,1433.405,141,202110.105
2017-09-11,538,BUY,3789.7574999999997,2,7579.514999999999
2017-09-11,3546,SELL,203.625,277,56404.125
2017-09-11,3722,SELL,191.35250000000002,1275,243974.43750000003
2017-09-11,6838,SELL,296.625,8916,2644708.5
2017-09-11,8029,SELL,639.0125,114,72847.425
2017-09-11,13023,BUY,459.34499999999997,54,24804.629999999997
2017-09-11,23296,BUY,318.14,151,48039.14
2017-09-11,38925,BUY,2734.3999999999996,1,2734.3999999999996
2017-09-11,43686,BUY,386.1499999999999,6229,2405328.3499999996
2017-09-13,66273,BUY,149.88812650000003,889,133250.54445850002
2017-09-14,25830,SELL,6.7625,11781,79669.0125
2017-09-14,33583,SELL,34.572500000000005,1470,50821.575000000004
2017-09-14,66042,SELL,530.675,244,129484.69999999998
2017-09-15,2780,SELL,111.2375,770,85652.875
2017-09-18,55,SELL,854.6325,3002,2565606.765
2017-09-18,77,SELL,952.6375,90,85737.375
2017-09-18,190,BUY,175.8625,538,94614.02500000001
2017-09-18,412,SELL,1524.225,278,423734.55
2017-09-18,538,SELL,3910.9625000000005,46,179904.27500000002
2017-09-18,1223,BUY,562.865,147,82741.155
2017-09-18,3546,SELL,220.82750000000001,509,112401.19750000001
2017-09-18,3722,SELL,191.58999999999997,483,92537.96999999999
2017-09-18,8029,SELL,660.7,264,174424.80000000002
2017-09-18,13023,SELL,459.89000000000004,242,111293.38
2017-09-18,21331,SELL,156.5275,666,104247.315
2017-09-18,23296,SELL,343.4875,1085,372683.9375
2017-09-18,28075,BUY,566.22,4401,2491934.22
2017-09-18,38925,SELL,2825.3875,62,175174.025
2017-09-18,43686,SELL,379.725,486,184546.35
2017-09-20,190,SELL,173.91750000000002,277,48175.14750000001
2017-09-20,2297,SELL,95.725,443,42406.174999999996
2017-09-20,2334,BUY,104.7675265,1024,107281.947136
2017-09-20,2780,BUY,131.62681700000002,1192,156899.165864
2017-09-20,4149,BUY,257.00693759999996,505,129788.50348799999
2017-09-20,5834,BUY,2280.5380059000004,43,98063.13425370002
2017-09-20,8029,BUY,659.161832,226,148970.574032
2017-09-20,12727,BUY,30.238322099999998,3247,98183.8318587
2017-09-20,34162,BUY,358.84850044479646,442,158611.03719660002
2017-09-20,66042,BUY,541.7429906,271,146812.3504526
2017-09-21,2191,SELL,217.37749999999997,341,74125.7275
2017-09-22,346,SELL,5902.424999999999,6,35414.549999999996
2017-09-22,5023,SELL,171.75,447,76772.25
2017-09-22,26780,SELL,246.01249999999996,424,104309.29999999999
2017-09-22,27273,SELL,307.275,289,88802.47499999999
2017-09-22,65191,SELL,174.66250000000002,528,92221.80000000002
2017-09-22,66273,SELL,130.5625,889,116070.0625
2017-09-25,77,SELL,909.7999999999998,227,206524.59999999998
2017-09-25,135,SELL,361.3825,100,36138.25
2017-09-25,190,SELL,173.4025,13287,2303999.0175
2017-09-25,412,SELL,1445.0199999999998,131,189297.61999999997
2017-09-25,415,SELL,139.1625,485,67493.8125
2017-09-25,470,SELL,1697.0875,56,95036.90000000001
2017-09-25,538,SELL,3851.0899999999997,68,261874.11999999997
2017-09-25,1071,SELL,1511.8125,68,102803.25
2017-09-25,1223,SELL,522.7025000000001,279,145833.99750000003
2017-09-25,1250,SELL,1997.3125,18,35951.625
2017-09-25,1866,SELL,636.5,55,35007.5
2017-09-25,3546,SELL,219.78999999999996,1002,220229.57999999996
2017-09-25,3722,SELL,181.875,719,130768.125
2017-09-25,8029,SELL,637.825,352,224514.40000000002
2017-09-25,13023,SELL,491.485,1555,764259.175
2017-09-25,23296,SELL,301.10499999999996,253,76179.56499999999
2017-09-25,24610,SELL,107.59999999999998,454,48850.399999999994
2017-09-25,27753,SELL,94.985,1902,180661.47
2017-09-25,27800,SELL,208.35,348,72505.8
2017-09-25,28011,BUY,305.88,6779,2073560.52
2017-09-25,28075,SELL,514.4300000000001,283,145583.69
2017-09-25,36662,SELL,584.25,113,66020.25
2017-09-25,38925,SELL,2638.75,40,105550.0
2017-09-25,40942,BUY,1025.1625,2143,2196923.2375
2017-09-25,43686,SELL,341.5,512,174848.0
2017-09-26,1814,SELL,541.45,109,59018.05
2017-09-26,3029,SELL,138.3375,382,52844.925
2017-09-26,4149,SELL,239.66,505,121028.3
2017-09-26,4464,SELL,678.9125,65,44129.3125
2017-09-26,5834,SELL,2050.1975,43,88158.49250000001
2017-09-26,12295,SELL,138.39749999999998,927,128294.48249999998
2017-09-26,28011,SELL,302.9725,291,88164.99750000001
2017-09-26,28229,SELL,140.695,900,126625.5
2017-09-26,41147,SELL,180.29,324,58413.96
2017-09-27,415,BUY,143.583776,388,55710.505088
2017-09-27,470,BUY,1714.1942615,24,41140.662276
2017-09-27,538,BUY,3925.2540635000005,17,66729.31907950001
2017-09-27,965,BUY,56.09994600000001,594,33323.367924000006
2017-09-27,1250,BUY,2002.251692,33,66074.305836
2017-09-27,1814,BUY,542.5877485000001,68,36895.966898000006
2017-09-27,2113,BUY,139.04664900000003,417,57982.45263300001
2017-09-27,3546,BUY,213.82401670000002,212,45330.6915404
2017-09-27,4464,BUY,692.4508079999999,76,52626.26140799999
2017-09-27,12295,BUY,139.50036169999998,840,117180.30382799999
2017-09-27,12334,BUY,172.4684801,381,65710.4909181
2017-09-27,13051,BUY,796.7545950000001,66,52585.803270000004
2017-09-27,15613,BUY,608.9651645,66,40191.700857
2017-09-27,20703,BUY,142.86435310000005,374,53431.26805940001
2017-09-27,21331,BUY,161.7949515,384,62129.261375999995
2017-09-27,23296,BUY,299.2448326,165,49375.397378999995
2017-09-27,24610,BUY,114.3180535,629,71906.0556515
2017-09-27,26780,BUY,243.50334470000004,340,82791.13719800001
2017-09-27,27273,BUY,308.6625045,229,70683.7135305
2017-09-27,28011,BUY,307.6297441,263,80906.6226983
2017-09-27,28229,BUY,145.14795679999997,468,67929.2437824
2017-09-27,38564,BUY,48.7678485,1264,61642.560504
2017-09-27,41147,BUY,179.7930575,322,57893.364515
2017-09-27,66273,BUY,136.56501599999999,580,79207.70928
2017-09-28,85,SELL,172.125,620,106717.5
2017-09-29,1140,SELL,41.912499999999994,1400,58677.49999999999
2017-09-29,34162,SELL,355.225,614,218108.15000000002
2017-09-29,66042,SELL,521.015,271,141195.065
2017-10-03,412,BUY,1428.6425000000002,280,400019.9
2017-10-03,538,BUY,3954.2574999999997,81,320294.8575
2017-10-03,1223,BUY,532.1375,620,329925.25
2017-10-03,3546,BUY,217.375,1726,375189.25
2017-10-03,3722,BUY,185.825,1430,265729.75
2017-10-03,8029,BUY,659.45,482,317854.9
2017-10-03,12334,BUY,176.435,15681,2766677.235
2017-10-03,13023,BUY,507.2049999999999,616,312438.27999999997
2017-10-03,23296,BUY,293.0775,1848,541607.22
2017-10-03,28011,BUY,322.8225,720,232432.19999999998
2017-10-03,28075,SELL,525.5350000000001,4213,2214078.9550000005
2017-10-03,38925,BUY,2661.5375,173,460445.9875
2017-10-03,40942,BUY,1096.2125,14,15346.975000000002
2017-10-03,43686,SELL,339.7,5593,1899942.0999999999
2017-10-05,85,BUY,203.81977700000004,476,97018.21385200002
2017-10-05,1024,BUY,390.6065275,174,67965.535785
2017-10-05,2337,BUY,463.3509614999999,133,61625.67787949999
2017-10-05,3173,BUY,8.472646,11061,93715.937406
2017-10-05,23448,BUY,1207.702993,76,91785.42746800001
2017-10-05,26866,BUY,12.232695999999999,6178,75573.595888
2017-10-05,27753,BUY,100.1501851,635,63595.3675385
2017-10-05,34162,BUY,365.5671012,410,149882.51149200002
2017-10-05,36662,BUY,661.3551944999999,203,134255.10448349998
2017-10-10,77,BUY,944.7999999999998,24,22675.199999999997
2017-10-10,412,SELL,1481.0850000000003,132,195503.22000000003
2017-10-10,538,SELL,4464.26,256,1142850.56
2017-10-10,1223,SELL,530.88,240,127411.2
2017-10-10,3546,SELL,218.23749999999998,693,151238.5875
2017-10-10,3722,SELL,194.93000000000004,1285,250485.05000000005
2017-10-10,8029,SELL,684.2249999999999,302,206635.94999999998
2017-10-10,12334,SELL,190.785,2896,552513.36
2017-10-10,13023,SELL,534.305,1034,552471.37
2017-10-10,23296,SELL,303.76250000000005,809,245743.86250000005
2017-10-10,28011,SELL,372.45500000000004,1577,587361.535
2017-10-10,38925,SELL,2742.1499999999996,140,383900.99999999994
2017-10-10,40942,SELL,1158.0125,165,191072.0625
2017-10-11,12295,SELL,135.305,840,113656.20000000001
2017-10-12,2467,SELL,50.9875,1673,85302.0875
2017-10-12,4439,BUY,403.9095844,332,134097.9820208
2017-10-12,5991,BUY,609.4539710000001,252,153582.40069200002
2017-10-17,77,SELL,1000.3125,3021,3021944.0625
2017-10-17,85,SELL,199.125,476,94783.5
2017-10-17,412,BUY,1462.5500000000002,371,542606.05
2017-10-17,538,SELL,4736.0275,585,2770576.0875
2017-10-17,1223,BUY,550.5625,354,194899.125
2017-10-17,3546,BUY,227.33,1773,403056.09
2017-10-17,3722,BUY,187.645,2791,523717.195
2017-10-17,8029,SELL,694.3625,3704,2571918.6999999997
2017-10-17,12295,BUY,139.7475,20163,2817728.8425000003
2017-10-17,12334,BUY,192.4575,2370,456124.275
2017-10-17,13023,BUY,520.1725,1081,562306.4725
2017-10-17,23296,BUY,293.55499999999995,1650,484365.74999999994
2017-10-17,23448,BUY,1158.0,2706,3133548.0
2017-10-17,27273,BUY,301.4125,9310,2806150.3750000005
2017-10-17,38925,BUY,2722.9499999999994,207,563650.6499999999
2017-10-17,40942,BUY,1226.3875,167,204806.7125
2017-10-18,38564,SELL,54.505,1264,68894.32
2017-10-19,85,BUY,212.19215499999999,603,127951.869465
2017-10-19,444,BUY,122.8007263,895,109906.6500385
2017-10-19,4679,SELL,325.3875,225,73212.1875
2017-10-19,12295,BUY,140.12202330000002,1227,171929.7225891
2017-10-19,13023,SELL,510.1825,147,74996.8275
2017-10-19,24934,BUY,138.61048319999998,1094,151639.86862079997
2017-10-19,66042,BUY,521.6041627999999,253,131965.85318839998
2017-10-23,470,SELL,1754.6000000000001,24,42110.4
2017-10-23,29335,SELL,60.525,1395,84432.375
2017-10-25,412,SELL,1425.605,219,312207.495
2017-10-25,1223,SELL,518.4499999999999,311,161237.94999999998
2017-10-25,3546,SELL,240.17749999999998,2905,697715.6375
2017-10-25,3722,SELL,177.0,757,133989.0
2017-10-25,12295,BUY,135.77,1319,179080.63
2017-10-25,12334,SELL,186.54500000000002,1702,317499.59
2017-10-25,13023,SELL,517.63,628,325071.64
2017-10-25,23296,SELL,293.3425,1164,341450.67
2017-10-25,23448,SELL,1152.825,332,382737.9
2017-10-25,27273,SELL,291.925,488,142459.4
2017-10-25,28011,BUY,351.5875,802,281973.175
2017-10-25,38925,SELL,2763.0249999999996,154,425505.8499999999
2017-10-25,40942,SELL,1118.6,154,172264.4
2017-10-26,2780,SELL,161.5125,1192,192522.9
2017-10-26,6064,SELL,118.29,686,81146.94
2017-10-26,12727,SELL,26.960000000000004,3247,87539.12000000001
2017-10-26,23448,SELL,1167.35,76,88718.59999999999
2017-10-26,41147,SELL,183.4525,322,59071.704999999994
2017-10-27,213,BUY,504.08483650000005,238,119972.19108700001
2017-10-27,516,BUY,605.3053825,248,150115.73486
2017-10-27,566,BUY,69.66620639999998,2438,169846.21120319996
2017-10-27,2780,BUY,171.032141,926,158375.762566
2017-10-27,4464,SELL,682.225,76,51849.1
2017-10-27,6064,BUY,119.0582232,1283,152751.7003656
2017-10-27,7947,BUY,147.2560915,975,143574.6892125
2017-10-27,13051,SELL,793.2875,66,52356.975
2017-10-27,28229,SELL,141.64999999999995,468,66292.19999999998
2017-10-27,38564,BUY,76.2237336,2017,153743.2706712
2017-10-27,65191,BUY,228.310236,633,144520.379388
2017-10-30,4439,SELL,391.32250000000005,332,129919.07000000002
2017-10-30,23296,SELL,280.0175,165,46202.8875
2017-10-30,27753,SELL,94.9525,635,60294.8375
2017-11-01,412,SELL,1448.9650000000001,192,278201.28
2017-11-01,566,BUY,67.67750000000001,36837,2493036.0675000004
2017-11-01,1223,SELL,477.80000000000007,4826,2305862.8000000003
2017-11-01,3546,SELL,242.215,978,236886.27
2017-11-01,3722,SELL,180.92750000000004,1764,319156.11000000004
2017-11-01,4439,BUY,399.735,5806,2320861.41
2017-11-01,12295,SELL,141.875,2824,400655.0
2017-11-01,12334,SELL,186.5775,1065,198705.03749999998
2017-11-01,13023,SELL,518.47,389,201684.83000000002
2017-11-01,23296,SELL,315.6025,1440,454467.60000000003
2017-11-01,23448,SELL,1189.15,283,336529.45
2017-11-01,27273,SELL,300.25,1004,301451.0
2017-11-01,28011,SELL,346.33000000000004,643,222690.19000000003
2017-11-01,38925,SELL,2995.6,154,461322.39999999997
2017-11-01,40942,SELL,1150.2125,221,254196.96250000002
2017-11-02,66273,SELL,209.96249999999998,580,121778.24999999999
2017-11-03,1250,BUY,2352.7860232,90,211750.742088
2017-11-03,66273,BUY,208.156368,1076,223976.251968
2017-11-06,2334,SELL,154.1875,1024,157888.0
2017-11-07,24610,SELL,112.45,629,70731.05
2017-11-08,412,SELL,1423.055,188,267534.34
2017-11-08,415,SELL,172.0125,388,66740.84999999999
2017-11-08,566,SELL,66.045,4390,289937.55
2017-11-08,3546,SELL,243.09250000000003,1378,334981.465
2017-11-08,3722,SELL,178.67000000000002,1014,181171.38
2017-11-08,4439,SELL,380.0625,421,160006.3125
2017-11-08,6064,SELL,107.0125,1283,137297.0375
2017-11-08,7947,SELL,145.35,975,141716.25
2017-11-08,8029,BUY,701.2874999999999,2996,2101057.3499999996
2017-11-08,12295,SELL,157.365,5627,885492.8550000001
2017-11-08,12334,SELL,190.04749999999999,1743,331252.7925
2017-11-08,13023,SELL,534.23,606,323743.38
2017-11-08,23296,SELL,292.95750000000004,414,121284.40500000001
2017-11-08,23448,SELL,1269.9625,388,492745.45
2017-11-08,27273,SELL,313.8625,1457,457297.66250000003
2017-11-08,28011,SELL,337.40500000000003,787,265537.73500000004
2017-11-08,28590,BUY,380.27750000000003,4555,1732164.0125000002
2017-11-08,35607,SELL,151.51250000000002,700,106058.75000000001
2017-11-08,38925,SELL,2984.95,88,262675.6
2017-11-08,40942,SELL,1104.4625,1784,1970361.1
2017-11-08,66042,BUY,513.885,3812,1958929.6199999999
2017-11-09,84,SELL,1619.7375,66,106902.675
2017-11-09,213,SELL,447.625,238,106534.75
2017-11-09,444,SELL,117.4875,895,105151.3125
2017-11-09,965,SELL,57.56999999999999,594,34196.579999999994
2017-11-09,2113,SELL,157.95,417,65865.15
2017-11-09,2780,SELL,163.725,926,151609.35
2017-11-09,26866,SELL,16.475,6178,101782.55
2017-11-09,65191,SELL,216.61249999999998,633,137115.7125
2017-11-09,66042,SELL,505.5975,253,127916.16750000001
2017-11-10,84,BUY,1615.1044104999996,101,163125.54546049997
2017-11-10,281,BUY,1063.9312145000001,155,164909.3382475
2017-11-10,415,BUY,182.111755,729,132759.469395
2017-11-10,470,BUY,1917.7633685,74,141914.489269
2017-11-10,538,SELL,4649.1375,17,79035.3375
2017-11-10,720,BUY,305.1029905,535,163230.0999175
2017-11-10,12586,BUY,97.93175559999999,1620,158649.44407199998
2017-11-10,16437,BUY,146.03282190000002,1091,159321.80869290003
2017-11-10,26866,BUY,16.3060835,10227,166762.3159545
2017-11-10,27242,BUY,64.146453,2051,131564.375103
2017-11-10,28591,BUY,176.94795299999998,996,176240.161188
2017-11-10,35607,BUY,153.61057599999998,894,137327.854944
2017-11-10,65191,BUY,218.5215725,704,153839.18704
2017-11-13,1024,SELL,375.63750000000005,174,65360.92500000001
2017-11-13,34162,SELL,341.4275,410,139985.275
2017-11-14,3173,SELL,23.75,11061,262698.75
2017-11-15,412,BUY,1381.8275,498,688150.0950000001
2017-11-15,566,BUY,64.4875,12050,777074.375
2017-11-15,3546,SELL,280.7725,8060,2263026.3499999996
2017-11-15,3722,BUY,173.67500000000004,3552,616893.6000000001
2017-11-15,4439,SELL,347.2025,5385,1869685.4625
2017-11-15,5991,BUY,633.825,3985,2525792.625
2017-11-15,8029,BUY,697.8375000000001,1568,1094209.2000000002
2017-11-15,12295,BUY,172.945,1614,279133.23
2017-11-15,12334,BUY,188.20000000000002,3207,603557.4
2017-11-15,13023,SELL,640.1175000000001,3806,2436287.205
2017-11-15,21331,SELL,187.47,384,71988.48
2017-11-15,23296,BUY,287.705,2068,594973.94
2017-11-15,23448,SELL,1308.575,1703,2228503.225
2017-11-15,26780,SELL,268.59250000000003,340,91321.45000000001
2017-11-15,27273,BUY,297.04999999999995,2398,712325.8999999999
2017-11-15,28011,BUY,331.4475,1862,617155.245
2017-11-15,28075,BUY,495.66499999999996,5854,2901622.9099999997
2017-11-15,28590,BUY,378.50249999999994,1424,538987.5599999999
2017-11-15,38925,BUY,2979.2375,221,658411.4875
2017-11-15,66042,BUY,474.83500000000004,1468,697057.78
2017-11-16,85,SELL,185.3625,603,111773.58750000001
2017-11-16,435,SELL,90.8975,1246,113258.28499999999
2017-11-16,516,SELL,560.275,248,138948.19999999998
2017-11-16,1814,SELL,622.05,68,42299.399999999994
2017-11-16,3852,SELL,811.04,121,98135.84
2017-11-16,15613,SELL,669.5250000000001,66,44188.65000000001
2017-11-16,16437,SELL,136.93,1091,149390.63
2017-11-16,65191,SELL,199.525,704,140465.6
2017-11-17,84,SELL,1487.1125,101,150198.3625
2017-11-17,136,BUY,216.152741,538,116290.17465799999
2017-11-17,435,BUY,95.4576427,928,88584.69242559999
2017-11-17,516,BUY,569.447039,209,119014.431151
2017-11-17,557,BUY,253.47249060000001,460,116597.34567600001
2017-11-17,1016,BUY,786.401924,113,88863.417412
2017-11-17,1725,BUY,126.212345,832,105008.67104
2017-11-17,1814,BUY,640.8879890000001,125,80110.99862500001
2017-11-17,2153,BUY,258.6538395,351,90787.4976645
2017-11-17,3173,BUY,21.670421500000003,6161,133511.46686150003
2017-11-17,4679,BUY,341.86374600000005,368,125805.85852800003
2017-11-17,13023,BUY,638.8650821000001,114,72830.6193594
2017-11-17,14548,BUY,177.5971883,907,161080.6497881
2017-11-17,17211,BUY,261.8624155,423,110767.8017565
2017-11-17,20703,SELL,150.7775,374,56390.785
2017-11-17,24915,BUY,1844.6930634999999,50,92234.653175
2017-11-17,25459,BUY,104.83019400000002,769,80614.41918600001
2017-11-17,27655,BUY,358.22999030000005,304,108901.91705120001
2017-11-20,955,SELL,322.925,510,164691.75
2017-11-20,5991,SELL,627.0125,252,158007.15000000002
2017-11-21,251,SELL,338.975,820,277959.5
2017-11-22,102,SELL,559.55,480,268584.0
2017-11-22,412,SELL,1387.1875,1966,2727210.625
2017-11-22,422,BUY,1469.3999999999999,2283,3354640.1999999997
2017-11-22,566,BUY,67.8275,1781,120800.7775
2017-11-22,3722,BUY,179.4,1218,218509.2
2017-11-22,5991,BUY,633.8,440,278872.0
2017-11-22,8029,BUY,714.525,412,294384.3
2017-11-22,12295,SELL,187.065,14645,2739566.925
2017-11-22,12334,BUY,187.75499999999997,1064,199771.31999999998
2017-11-22,27273,BUY,305.225,555,169399.875
2017-11-22,28011,BUY,333.1725,629,209565.5025
2017-11-22,28075,BUY,518.835,273,141641.95500000002
2017-11-22,28590,BUY,385.0,941,362285.0
2017-11-22,38925,BUY,3001.2124999999996,83,249100.63749999998
2017-11-22,66042,SELL,547.125,425,232528.125
2017-11-23,2337,SELL,532.55,133,70829.15
2017-11-24,102,BUY,591.2678625,333,196892.1982125
2017-11-24,251,BUY,341.26715140000005,524,178823.98733360003
2017-11-24,955,BUY,333.89244,520,173624.0688
2017-11-24,2780,BUY,169.3401185,1097,185766.1099945
2017-11-24,3173,SELL,18.424999999999997,6161,113516.42499999999
2017-11-24,26184,BUY,331.62387650000005,492,163158.94723800002
2017-11-24,29335,BUY,62.31656200000001,2942,183335.32540400003
2017-11-28,12586,SELL,93.645,1620,151704.9
2017-11-28,66273,SELL,196.3125,1076,211232.25
2017-11-29,136,SELL,211.21249999999998,538,113632.32499999998
2017-11-29,190,BUY,183.09499999999997,15742,2882281.4899999998
2017-11-29,422,SELL,1568.4125,529,829690.2124999999
2017-11-29,470,SELL,1818.475,74,134567.15
2017-11-29,566,SELL,67.28,6128,412291.84
2017-11-29,3722,SELL,176.2575,1738,306335.535
2017-11-29,5991,SELL,621.2,509,316190.80000000005
2017-11-29,8029,SELL,739.05,750,554287.5
2017-11-29,12334,SELL,191.125,2338,446850.25
2017-11-29,23296,SELL,291.7625,655,191104.4375
2017-11-29,27273,SELL,323.8375,2030,657390.125
2017-11-29,28011,SELL,324.3625,961,311712.3625
2017-11-29,28075,SELL,528.4875,934,493607.32499999995
2017-11-29,28590,SELL,490.47,6920,3394052.4000000004
2017-11-29,38925,SELL,3164.4125000000004,243,768952.2375
2017-11-29,66042,SELL,563.1125,1337,752881.4125
2017-12-01,85,BUY,219.32371650000002,1018,223271.54339700003
2017-12-01,1572,BUY,187.31315750000002,757,141796.0602275
2017-12-01,2467,BUY,53.1295065,4011,213102.4505715
2017-12-01,24800,BUY,32.43669799999999,6036,195787.90912799997
2017-12-01,29335,SELL,58.9125,2942,173320.575
2017-12-04,1814,SELL,596.15,125,74518.75
2017-12-04,35607,SELL,151.3125,894,135273.375
2017-12-05,415,SELL,168.96249999999998,729,123173.66249999998
2017-12-05,26866,SELL,14.987499999999997,10227,153277.16249999998
2017-12-05,36662,SELL,913.0374999999999,203,185346.6125
2017-12-06,190,BUY,183.525,1730,317498.25
2017-12-06,422,BUY,1476.3500000000001,232,342513.2
2017-12-06,566,BUY,63.5175,5457,346614.9975
2017-12-06,3722,BUY,168.7225,3027,510723.0075
2017-12-06,5991,BUY,618.3375,359,221983.1625
